DeviceCategory,PremiumPDPPercentage,PremiumCategoryPagePercentage,FilteredBrand,AvgPrice,MinPrice,PremiumInCart,PDPContain35,Target
desktop,0,0,0,38.688888888888904,35.2,0,1,0
mobile,0.2,0,0,156.80000000000004,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,0,0
desktop,0.22222222222222221,0.125,0,73.408333333333346,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0,0,0,59.753846153846148,35.2,0,1,0
mobile,0.83333333333333337,0.2857142857142857,2,162.74285714285716,35.2,1,0,1
mobile,0,0,0,76.240000000000009,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,0,0
mobile,0,0,0,73.55,35.2,0,1,0
desktop,0.66666666666666663,0.1111111111111111,4,135.73333333333335,35.2,1,1,1
desktop,0,0,0,41.28,35.2,0,1,0
desktop,0,0,0,38.356756756756759,35.2,0,1,0
desktop,0.53333333333333333,0,0,156.30740740740742,35.2,1,1,1
desktop,0.5,0,0,125.30000000000001,35.2,0,1,0
desktop,0.72727272727272729,0.42857142857142855,4,178.91162790697672,35.2,1,0,1
desktop,0,0,0,35.2,35.2,0,0,0
mobile,0.2,0,0,83.925,35.2,0,1,0
desktop,0.75,0.33333333333333331,0,158.07058823529414,35.2,1,1,1
mobile,0,0,0,66.08,35.2,0,1,0
desktop,0,0.1111111111111111,0,51.6,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,0,0
desktop,0,0,0,38.000000000000007,35.2,0,1,0
desktop,0,0,0,35.250000000000021,35.2,0,1,0
mobile,0,0.33333333333333331,0,73.55,35.2,0,1,0
mobile,0,1,0,72.72727272727272,35.2,0,1,0
mobile,0.16666666666666666,0,0,90.711111111111109,35.2,1,1,0
mobile,0,0,0,70.4,35.2,0,0,0
desktop,0.5,0,0,127.55,35.2,,1,0
desktop,0,0,0,37.6,35.2,0,1,0
mobile,0.16666666666666666,0,0,79.371428571428581,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,0,0
mobile,0,0,0,61.6,35.2,0,1,0
mobile,0.6875,0.57894736842105265,8,137.10196078431372,35.2,0,1,0
desktop,0.88,0.1111111111111111,0,212.06666666666666,35.2,1,1,1
mobile,0,0,0,35.2,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0,0,0,39.080000000000005,35.2,0,1,0
desktop,0,0,0,67.050000000000011,35.2,0,0,0
desktop,0.66666666666666663,0,0,177.16923076923078,35.2,0,1,0
desktop,0,0,0,35.885714285714286,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0,0,0,35.2,35.2,0,1,0
desktop,0,0,0,36.727272727272727,35.2,0,1,0
mobile,0,0,0,75.37777777777778,35.2,0,1,0
mobile,0,0,0,78.4,35.2,0,1,0
mobile,0,0,0,51.599999999999994,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0,0,0,37.1764705882353,35.2,0,1,0
mobile,0,0,0,77.44,35.2,0,1,0
mobile,0.1111111111111111,0,0,83.899999999999977,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,0,0
mobile,0,0,0,61.6,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0.4,0,0,109.15,35.2,1,1,0
desktop,0,0,0,35.2,35.2,0,0,0
mobile,0,0,0,35.2,35.2,0,1,0
desktop,0,0,0,38.400000000000006,35.2,0,1,0
desktop,0.5,0,0,119.13333333333335,35.2,0,0,0
mobile,0,0,0,36.400000000000006,35.2,,0,0
desktop,0,0,0,37,35.2,0,1,0
mobile,0,0.5,8,62.82222222222223,35.2,0,1,0
mobile,0,0,0,90.472727272727283,35.2,0,1,0
desktop,0,0,0,49.066666666666677,35.2,0,1,0
mobile,0,0.16666666666666666,0,77.94285714285715,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,0,0
mobile,0.33333333333333331,0,0,81.92941176470589,35.2,0,1,0
mobile,0,0,0,35.2,35.2,0,1,0
mobile,0,0,0,61.6,35.2,0,1,0
desktop,0,0,0,43.133333333333333,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0,1,0,61.600000000000009,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0.2857142857142857,0,0,103.08571428571427,35.2,0,1,0
desktop,0,0,0,78.86,35.2,0,0,0
mobile,0,0,0,76.64,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,0,0
mobile,0.6,0,0,183.32631578947368,35.2,1,1,1
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0.125,0,0,100.0823529411765,35.2,0,0,0
desktop,0,0,0,85.290909090909082,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,0,0
mobile,0,0,0,35.2,35.2,0,1,0
desktop,0,0,0,41.800000000000004,35.2,0,1,0
desktop,0.25,0,0,64.966666666666654,35.2,1,1,0
mobile,0,0,0,68.46,35.2,0,1,0
desktop,0,0,0,58.864000000000004,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0,0,0,82.278787878787881,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0.5,0,0,76.6,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0.5,0,0,56.166666666666657,35.2,0,1,0
desktop,0.33333333333333331,0,0,149.60000000000002,35.2,1,1,1
desktop,0,0,0,41.1,35.2,0,1,0
mobile,0.7142857142857143,0,0,116.2315789473684,35.2,0,1,0
desktop,0.6,0,0,135.90344827586208,35.2,1,1,1
desktop,0,0,0,35.2,35.2,,1,0
desktop,0.5,0,0,83.275,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0,0.25,0,68.16,35.2,0,1,0
mobile,0,0,0,45.760000000000005,35.2,0,1,0
desktop,0,0,0,37.866666666666667,35.2,0,1,0
mobile,0,0.2,0,66.949999999999989,35.2,0,1,0
desktop,0,0,0,49.266666666666666,35.2,0,0,0
mobile,0,0,0,35.2,35.2,0,0,0
desktop,0,0,0,50.6909090909091,35.2,0,1,0
mobile,0,1,0,77.822222222222223,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0,0,0,52.13333333333334,35.2,0,1,0
mobile,0.5,0,0,112.10000000000001,35.2,0,1,0
mobile,0,0,0,72.320000000000007,35.2,0,1,0
desktop,0,0,0,94.4,35.2,0,1,0
desktop,0.81818181818181823,0,0,171.01052631578946,35.2,1,1,1
desktop,0,0.25,0,52.6,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,0,0
desktop,0.2857142857142857,0,0,61.254054054054052,35.2,0,1,0
mobile,0,0,0,60.914285714285718,35.2,0,1,0
desktop,0.5,0,0,126.69999999999999,35.2,0,1,0
desktop,0,0,0,38.4,35.2,0,1,0
desktop,0.21428571428571427,0,0,56.333333333333343,35.2,1,1,1
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0,0,0,61.6,35.2,0,1,0
desktop,0.25,0,0,39.29666666666666,35.2,0,1,0
mobile,0,0,0,61.6,35.2,0,1,0
mobile,0,0,0,68.658823529411762,35.2,0,1,0
mobile,0,0,0,61.6,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,0,0
mobile,0,0,0,84.228571428571428,35.2,0,0,0
mobile,0,0,24,78.399999999999991,35.2,0,1,0
desktop,0,0,0,53.714285714285715,35.2,0,1,0
desktop,0,0,0,57.743137254901953,35.2,0,1,0
mobile,0.33333333333333331,0,0,100.30000000000001,35.2,0,0,0
desktop,0.2,0.15384615384615385,0,78.222222222222229,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0.4,0,0,94.72608695652174,35.2,1,1,0
mobile,0.27777777777777779,0,0,111.85384615384618,35.2,0,1,0
mobile,0,0,0,36.960000000000008,35.2,0,1,0
mobile,0,0,0,35.2,35.2,0,0,0
mobile,0.25,0.375,0,104.22857142857143,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,0,0
desktop,0,0,0,35.2,35.2,0,0,0
mobile,0,0,0,35.2,35.2,0,1,0
mobile,0,0,0,65.233333333333334,35.2,0,1,0
desktop,0.33333333333333331,0.54545454545454541,0,94.566666666666663,35.2,0,1,0
mobile,0,0,0,66.88000000000001,35.2,0,1,0
tablet,0,0,0,65.28,35.2,0,0,0
desktop,0.66666666666666663,0,0,118.4,35.2,1,1,1
desktop,0,0,0,35.2,35.2,1,1,0
mobile,0.083333333333333329,0,0,100.16615384615385,35.2,0,1,0
mobile,0,0,0,75.6888888888889,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,0,0
desktop,0,0,0,35.2,35.2,,1,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0,0,0,74.800000000000011,35.2,0,1,0
desktop,0.5,0,0,92.1,35.2,1,1,1
mobile,0.16666666666666666,0,0,74.466666666666669,35.2,0,1,0
desktop,0.55555555555555558,0,0,112.47500000000001,35.2,1,1,0
mobile,0.125,0.125,0,84.16,35.2,0,1,0
mobile,0.16666666666666666,0,0,93.772727272727266,35.2,0,1,0
mobile,0,0.2608695652173913,0,73.7314893617021,35.2,0,1,0
mobile,0.18181818181818182,0.0625,6,92.074074074074076,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0,0.5,0,63.457142857142856,35.2,0,0,0
mobile,0,0,0,90.355555555555569,35.2,0,1,0
desktop,0.5,0,0,148.61666666666667,35.2,1,1,1
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0,0.2,16,47.06666666666667,35.2,0,1,0
desktop,0,0,0,50.599999999999994,35.2,0,0,0
mobile,0,0,0,35.2,35.2,0,1,0
desktop,0,0,0,35.2,35.2,,1,0
desktop,0,0,0,35.2,35.2,0,0,0
mobile,0,0,0,49.866666666666674,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0.076923076923076927,0.058823529411764705,0,43.600724637681147,35.2,1,1,0
desktop,0,0,0,54.599999999999994,35.2,0,0,0
desktop,0,0,0,36.000000000000007,35.2,0,1,0
desktop,0,0,0,58.175,35.2,0,1,0
mobile,0,0,0,35.2,35.2,0,0,0
mobile,0,0,0,58.74285714285714,35.2,0,1,0
mobile,0.16666666666666666,0,0,76.433333333333323,35.2,0,1,0
mobile,0,0,0,62.96,35.2,0,1,0
mobile,0,0,0,47.1,35.2,0,1,0
mobile,0,0,0,50.628571428571433,35.2,0,1,0
desktop,0,0,0,39.266666666666673,35.2,0,1,0
mobile,0.4,0,0,137.12941176470591,35.2,0,0,0
desktop,0.25,0,0,81.523809523809533,35.2,0,1,0
mobile,0,0,0,85.176,35.2,0,1,0
desktop,0,0,0,56.6,35.2,0,1,0
desktop,0.5,0,0,165.18333333333328,35.2,0,1,0
desktop,0.83333333333333337,0.27272727272727271,0,185.40512820512819,35.2,1,1,1
mobile,0,0.33333333333333331,0,35.2,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0,0.375,0,35.266666666666694,35.2,0,1,0
desktop,0.5,0,0,122.6,35.2,,1,0
mobile,0,0,0,70.40000000000002,35.2,0,1,0
desktop,0.076923076923076927,0,0,61.882758620689657,35.2,0,1,0
desktop,0,0,0,44.1,35.2,0,0,0
desktop,0.55555555555555558,0.2857142857142857,2,155.09696969696969,35.2,1,1,1
mobile,0,0,0,80.947517730496457,35.2,0,1,0
desktop,0,0,2,35.400000000000006,35.2,0,1,0
mobile,0,0,0,52.800000000000004,35.2,0,1,0
mobile,0,0.42857142857142855,0,79.424705882352939,35.2,1,1,0
desktop,0.16666666666666666,0,0,35.457142857142863,35.2,0,1,0
desktop,0.23809523809523808,0,0,83.225000000000037,35.2,0,1,0
desktop,0.2,0.5,6,137.56000000000003,35.2,0,0,0
desktop,0.25,0,0,100.06666666666666,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0,0.875,0,90.844444444444463,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0,0,0,49,35.2,0,1,0
desktop,0.13333333333333333,0,0,91.573913043478257,35.2,0,1,0
desktop,0,0,0,70.61999999999999,35.2,0,1,0
mobile,0,0,0,90.2,35.2,0,1,0
desktop,0,0.045454545454545456,0,51.077777777777769,35.2,0,1,0
mobile,0,0,0,52.800000000000004,35.2,0,1,0
mobile,0,0,0,81.866666666666674,35.2,0,1,0
desktop,0,0,0,74.550000000000011,35.2,0,1,0
desktop,0,0.22222222222222221,0,37.230769230769234,35.2,0,1,0
desktop,0,0,0,48.466666666666669,35.2,0,0,0
mobile,0.22222222222222221,1,0,85.655555555555551,35.2,1,1,1
mobile,0.2857142857142857,0,0,94.0142857142857,35.2,0,1,0
desktop,0,0,0,56.320000000000007,35.2,0,1,0
desktop,0,0,0,52.8,35.2,0,1,0
mobile,0,0,0,78.812903225806451,35.2,0,1,0
mobile,0,0.125,0,72.729411764705887,35.2,0,1,0
desktop,0.375,0,0,76.48,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,0,0
mobile,0,0.1111111111111111,0,74.733333333333334,35.2,0,1,0
desktop,0,0,0,65.77000000000001,35.2,0,1,0
mobile,0,0,0,64.1,35.2,0,1,0
desktop,0.25,0,0,71.76666666666668,35.2,0,1,0
mobile,0,0,0,72.4857142857143,35.2,0,1,0
desktop,0,0,0,35.211,35.2,0,0,0
mobile,0,0,0,35.2,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0,0.25,0,53.11818181818181,35.2,0,1,0
desktop,0,1,0,35.2,35.2,0,1,0
desktop,0,0,0,69.9,35.2,0,0,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0,0,0,76.266666666666666,35.2,0,1,0
mobile,0,0,0,63.7,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0.4,0.46153846153846156,4,85.588235294117652,35.2,0,1,0
desktop,0.2,0,0,97.131034482758622,35.2,0,1,0
desktop,0,0,0,36.621428571428574,35.2,0,1,0
desktop,0,0,0,37.440000000000005,35.2,0,1,0
desktop,0,0,0,54.192857142857136,35.2,0,1,0
mobile,0.33333333333333331,0,0,107.30000000000001,35.2,0,0,0
mobile,0,0,0,61.085714285714289,35.2,0,1,0
desktop,0,0.2,0,56.400000000000006,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0.33333333333333331,0.13333333333333333,2,104.2909090909091,35.2,0,1,0
desktop,0.73684210526315785,0.2608695652173913,0,220.07199999999997,35.2,1,1,1
desktop,0,0,0,52.800000000000004,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0,0,0,35.2,35.2,,1,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0.25,0,0,78.8,35.2,0,1,0
desktop,0,0,0,52.1,35.2,0,1,0
desktop,0,0,0,63.057142857142857,35.2,0,1,0
desktop,0.16666666666666666,0,0,80.960000000000008,35.2,0,1,0
desktop,0,0,0,40.37777777777778,35.2,0,1,0
desktop,0,0,0,61.6,35.2,0,0,0
mobile,0,0,0,49.6,35.2,0,0,0
desktop,0,0,0,39.028571428571432,35.2,0,1,0
desktop,0,0,0,62.800000000000004,35.2,0,1,0
mobile,0,0,0,68.061538461538476,35.2,0,0,0
desktop,0,0,0,41.263157894736842,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0.14285714285714285,0,0,76.464,35.2,0,1,0
desktop,0.1111111111111111,0,0,39.957142857142856,35.2,0,1,0
mobile,0,0,0,35.2,35.2,0,1,0
desktop,0,0,0,36.787499999999994,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,0,0
desktop,0.2857142857142857,0.33333333333333331,0,156.24827586206894,35.2,0,1,0
mobile,0,0,0,61.7,35.2,0,1,0
desktop,0,0,0,93.733333333333334,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0,0,0,35.2,35.2,0,1,0
tablet,0,0,0,61.733333333333334,35.2,0,1,0
desktop,0,0,0,35.2,35.2,,0,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0.2608695652173913,0.052631578947368418,0,103.41818181818184,35.2,1,1,1
desktop,0,0,0,45.1,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0,0,0,35.2,35.2,,0,0
desktop,0,0,0,47.926315789473684,35.2,0,1,0
desktop,0.75,0,0,169.5,35.2,1,1,1
mobile,0,0,0,54.35,35.2,0,1,0
desktop,0,0.4,0,51.38000000000001,35.2,0,1,0
mobile,0,0,0,52.8,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0,1,6,75.321739130434793,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0.4,0.5,0,114.88799999999999,35.2,0,1,0
mobile,0,0,0,69.953846153846143,35.2,0,1,0
desktop,0,0,0,35.8,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,0,0
mobile,0.2,0,0,78.288888888888891,35.2,0,1,0
desktop,0,0.22222222222222221,0,37.085714285714296,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,0,0
tablet,0.14285714285714285,0,0,52.826086956521742,35.2,0,1,0
desktop,0,0,0,60.028571428571425,35.2,0,1,0
mobile,0,0,0,55,35.2,0,1,0
desktop,0,0,0,37.2,35.2,0,1,0
desktop,0.8,0,0,159.74285714285716,35.2,1,1,1
desktop,0.5,0,0,93.6,35.2,0,1,0
desktop,0.083333333333333329,0,0,71.0625,35.2,1,1,0
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0,0,0,52.8,35.2,0,0,0
desktop,0,0,0,69.533333333333331,35.2,0,1,0
desktop,0.25,0,8,47.828571428571429,35.2,0,1,0
desktop,0,0,0,36.400000000000006,35.2,0,0,0
desktop,0,0,0,69.127272727272725,35.2,0,1,0
desktop,0.8,0,0,128.35555555555555,35.2,1,1,1
mobile,0,0,0,83.747826086956522,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0,0,0,53.6,35.2,0,1,0
desktop,0.66666666666666663,0.75,6,154.925,35.2,0,0,0
desktop,0.2,0,0,136.8,35.2,1,0,0
desktop,0.1111111111111111,0,0,67.2,35.2,0,1,0
mobile,0,0,0,35.2,35.2,0,1,0
desktop,0,0,0,45.06666666666667,35.2,0,1,0
desktop,0,0.5,6,53.85,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0,0,0,63.766666666666659,35.2,0,1,0
mobile,0.18181818181818182,0,0,78.6411764705882,35.2,0,1,0
desktop,0,0,0,66,35.2,0,1,0
desktop,0.1,0,0,46.045454545454547,35.2,0,1,0
mobile,0,0,0,84.454545454545439,35.2,0,1,0
mobile,0,0,0,35.2,35.2,0,0,0
desktop,0,0.125,0,52.940588235294108,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,0,0
tablet,0,0,0,45.666666666666664,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0.16666666666666666,0.25,0,98.630769230769218,35.2,0,1,0
mobile,0,0,0,75.633333333333326,35.2,0,1,0
mobile,0,0,0,35.2,35.2,0,1,0
desktop,0.17647058823529413,0,0,82.952727272727287,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0,0,0,36.800000000000004,35.2,0,0,0
mobile,0,0,0,74.800000000000011,35.2,0,1,0
desktop,0.1111111111111111,0,0,61.133333333333333,35.2,1,1,0
desktop,0.1111111111111111,0.4,0,76.620689655172413,35.2,0,1,0
mobile,0,0,0,35.2,35.2,0,1,0
mobile,0.5,0,0,94.1,35.2,1,0,1
mobile,0.25,0,0,89.024999999999991,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0,0,0,75.742857142857147,35.2,0,1,0
desktop,0,0,0,36.266666666666673,35.2,0,1,0
desktop,0.5714285714285714,0,0,118.97142857142858,35.2,0,0,0
desktop,0.54545454545454541,0,0,110.32499999999999,35.2,1,1,0
desktop,0,0,0,35.882352941176471,35.2,0,1,0
mobile,0,0,0,66.88000000000001,35.2,0,1,0
desktop,0.33333333333333331,0,0,123.95789473684214,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,0,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0,0,0,57.1,35.2,0,1,0
mobile,0.58333333333333337,0.30769230769230771,0,141.27368421052631,35.2,0,1,0
mobile,0,0,0,90.183333333333323,35.2,0,1,0
desktop,0.15,0.041666666666666664,0,59.582608695652169,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,0,0
mobile,0,0,0,55.6,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,0,0
desktop,0,0.25,0,80.51375,35.2,0,1,0
desktop,0,0,0,56.82500000000001,35.2,0,1,0
mobile,0.25,0,0,96.91304347826086,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0.4375,0.22222222222222221,0,139.61935483870965,35.2,0,1,0
desktop,0,0,0,45.490909090909085,35.2,0,1,0
desktop,0,0,0,36.606896551724141,35.2,0,1,0
desktop,0,0,0,77.755555555555546,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0,0,0,40.828571428571443,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0.2,0,0,41.0212121212121,35.2,0,1,0
mobile,0,0.65,0,68.600000000000009,35.2,,1,0
mobile,0,0,0,63.902439024390233,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0,0,0,35.533333333333331,35.2,0,1,0
desktop,0.5,0,0,135.6,35.2,0,0,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0.2,0,0,79.600000000000009,35.2,0,1,0
mobile,0,0.16666666666666666,0,49.040000000000006,35.2,0,0,0
desktop,0,0,0,36.094117647058823,35.2,0,1,0
mobile,0,0,0,54.999999999999993,35.2,0,1,0
mobile,0.66666666666666663,0.4,0,148.97142857142859,35.2,1,1,1
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0,0,0,41.2,35.2,0,1,0
desktop,0,0,0,40.44,35.2,0,1,0
desktop,0,0,0,46.84,35.2,0,1,0
mobile,0,0,0,35.2,35.2,0,1,0
mobile,0,0,0,35.2,35.2,0,0,0
mobile,0,0,0,67.05714285714285,35.2,0,1,0
desktop,0,0,0,35.418181818181829,35.2,0,1,0
mobile,0,1,0,35.2,35.2,0,1,0
mobile,0,0,0,77.96,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,0,0
mobile,0,0,0,35.2,35.2,0,1,0
desktop,0.58333333333333337,0.46666666666666667,2,104.55,35.2,1,1,1
desktop,0,0.375,0,46.977777777777781,35.2,0,1,0
desktop,0,0,0,40.219607843137261,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0,0,0,73.9578947368421,35.2,0,1,0
mobile,0,0,0,35.2,35.2,0,1,0
mobile,0,0,0,61.599999999999994,35.2,0,0,0
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0.25,0,0,45.790909090909089,35.2,0,1,0
mobile,0,0,0,35.2,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,0,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0,0.5,0,61.600000000000009,35.2,0,1,0
desktop,0.33333333333333331,0,0,74.168421052631572,35.2,0,1,0
desktop,0,0,0,39.07500000000001,35.2,0,1,0
desktop,0.33333333333333331,0,0,86.466666666666669,35.2,0,1,0
desktop,0,0.4,0,56.3,35.2,0,0,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0,0,0,82.72,35.2,0,1,0
mobile,0,0,0,55.6,35.2,0,0,0
desktop,0,0,0,35.45,35.2,0,1,0
desktop,0,0.5,2,47.244444444444447,35.2,0,1,0
mobile,0,0,0,86.585714285714289,35.2,0,1,0
mobile,0,0,0,35.2,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,0,0
mobile,0.083333333333333329,0,0,85.875675675675666,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0,0,0,72.899999999999991,35.2,0,1,0
mobile,0,0,0,71.85,35.2,0,1,0
mobile,0,0,2,52.800000000000004,35.2,0,1,0
mobile,0.25,0,0,89.05,35.2,0,1,0
mobile,0.13333333333333333,0.21052631578947367,0,103.25142857142855,35.2,0,1,0
desktop,0,0.33333333333333331,0,49.807045454545438,35.2,0,1,0
mobile,0.058823529411764705,0,0,79.2,35.2,0,1,0
desktop,0.75,0.375,0,128.06666666666666,35.2,1,1,0
mobile,0,0,0,99.927272727272737,35.2,0,1,0
mobile,0.1,0,0,76.047058823529426,35.2,0,1,0
desktop,0.15384615384615385,0,0,81.792592592592555,35.2,1,1,1
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0,0,0,98.826666666666654,35.2,0,1,0
mobile,0,1,0,73.920000000000016,35.2,0,1,0
desktop,0,0,0,46.263999999999996,35.2,0,1,0
mobile,0,0.25,0,82.376923076923063,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,0,0
mobile,0,0,0,56.6,35.2,0,1,0
mobile,0.6,0.25,0,114.775,35.2,1,1,0
desktop,0,0,0,41.511111111111113,35.2,0,1,0
desktop,0.7407407407407407,0,0,154.27234042553198,35.2,1,1,1
desktop,0,0,0,39.054054054054049,35.2,0,1,0
desktop,0.086956521739130432,0,0,40.552293577981651,35.2,0,1,0
mobile,0.14285714285714285,0,0,89.816666666666663,35.2,0,0,0
desktop,0.5,0.25,0,140.7375,35.2,0,1,0
mobile,0,0,0,72.914285714285725,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0.16666666666666666,0,0,109.37894736842105,35.2,0,1,0
desktop,0,0,0,35.84,35.2,0,1,0
mobile,0,1,0,79.199999999999989,35.2,0,1,0
mobile,0,0.14285714285714285,0,57.04,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
mobile,0,0,0,64.6,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,0,0
mobile,0.1111111111111111,0,0,129.65,35.2,0,1,0
desktop,0,0,0,47.199999999999996,35.2,0,0,0
desktop,0,0,0,42.7904761904762,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0.052631578947368418,0.058823529411764705,0,77.330909090909088,35.2,0,1,0
mobile,0,0,0,61.6,35.2,0,1,0
mobile,0,0,0,71.487500000000011,35.2,0,1,0
mobile,0,0.5,0,54.933333333333337,35.2,0,1,0
mobile,0,0,0,35.2,35.2,0,0,0
desktop,0,0,0,61.6,35.2,0,0,0
desktop,0,0,0,36.68,35.2,0,0,0
mobile,0,0,0,35.2,35.2,0,1,0
desktop,0,0.33333333333333331,0,53.741176470588229,35.2,0,1,0
mobile,0,0,0,97.4,35.2,0,0,0
desktop,0.2857142857142857,0,0,173.86666666666667,35.2,1,0,0
mobile,0.66666666666666663,0,0,161.4,35.2,1,1,1
mobile,0,0,0,74.971428571428575,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0,0,0,37.199999999999996,35.2,0,1,0
mobile,0.2857142857142857,0,0,92.977777777777774,35.2,0,1,0
desktop,0.7,0.13636363636363635,6,144.38095238095235,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0.23076923076923078,0,0,87.47999999999999,35.2,0,1,0
desktop,0,0,0,67.65,35.2,0,1,0
desktop,0,0,0,35.2,35.2,0,1,0
desktop,0,0,0,35.866666666666667,35.2,0,1,0
desktop,0,0,0,38.400000000000006,35.2,0,1,0
mobile,0.27272727272727271,0,0,113.79999999999998,35.2,0,1,0
desktop,0,0,0,43.085714285714289,35.2,0,1,0
mobile,0,0,0,49.45,35.2,0,1,0
